Target_Acc.,Targeting_miRNAs,Total_Interactions,Mean_Expectation,Median_Expectation,Minimum_Expectation,Interactions_LE_1,Interactions_LE_2,Interactions_LE_3,Cleavage_Interactions,Translation_Repression_Interactions,Target_Desc.
CcGene_07497,202,202,4.933168316831683,5.0,3.0,0,0,1,13,189,
CcGene_09700,202,202,4.512376237623762,4.5,3.5,0,0,0,184,18,
CcGene_13167,202,202,3.5841584158415842,3.5,2.5,0,0,15,200,2,
CcGene_18060,202,202,4.141089108910891,4.5,3.0,0,0,2,201,1,
CcGene_18973,202,202,4.99009900990099,5.0,3.5,0,0,0,201,1,
CcGene_26076,202,202,4.806930693069307,5.0,3.5,0,0,0,196,6,
CcGene_19070,201,232,4.258620689655173,4.0,2.0,0,2,6,102,130,
CcGene_13225,201,207,4.7729468599033815,5.0,2.5,0,0,3,180,27,
CcGene_15251,201,207,4.263285024154589,4.5,2.5,0,0,11,190,17,
CcGene_20735,201,207,2.528985507246377,3.0,0.5,45,73,163,199,8,
CcGene_08399,201,203,4.721674876847291,5.0,3.0,0,0,3,52,151,
CcGene_12806,201,203,4.083743842364532,4.0,2.5,0,0,5,199,4,
CcGene_26294,201,202,4.03960396039604,4.0,3.0,0,0,4,135,67,
CcGene_21345,201,201,4.258706467661692,4.5,3.5,0,0,0,200,1,
CcGene_21919,201,201,4.82089552238806,5.0,2.0,0,1,5,196,5,
CcGene_18712,200,290,3.9517241379310346,4.0,2.5,0,0,132,273,17,
CcGene_02229,200,201,1.935323383084577,1.0,0.0,121,125,125,196,5,
CcGene_18646,200,201,4.893034825870647,5.0,3.5,0,0,0,192,9,
CcGene_21592,200,201,3.8781094527363185,3.5,2.5,0,0,11,186,15,
CcGene_09195,200,200,4.9375,5.0,3.0,0,0,1,198,2,
CcGene_13811,200,200,4.5575,4.5,3.5,0,0,0,196,4,
CcGene_23569,200,200,4.065,4.0,2.0,0,1,1,193,7,
CcGene_29667,199,200,4.69,5.0,3.0,0,0,1,152,48,
CcGene_05820,199,199,4.128140703517588,4.5,3.0,0,0,6,197,2,
CcGene_04654,198,203,4.194581280788177,4.5,1.5,0,3,21,186,17,
CcGene_02525,198,202,4.051980198019802,4.0,2.0,0,1,6,186,16,
CcGene_15777,198,200,4.255,4.5,3.0,0,0,1,119,81,
CcGene_07386,198,199,4.969849246231155,5.0,3.5,0,0,0,195,4,
CcGene_09849,198,199,4.711055276381909,5.0,2.5,0,0,1,194,5,
CcGene_17176,198,199,4.489949748743719,4.5,2.5,0,0,2,196,3,
CcGene_03791,198,198,4.361111111111111,4.0,3.5,0,0,0,197,1,
CcGene_10455,198,198,4.492424242424242,4.5,3.0,0,0,1,197,1,
CcGene_13983,198,198,4.297979797979798,4.5,3.0,0,0,1,198,0,
CcGene_19625,198,198,4.4646464646464645,4.5,2.0,0,1,5,195,3,
CcGene_19894,198,198,4.952020202020202,5.0,3.5,0,0,0,8,190,
CcGene_25439,198,198,4.97979797979798,5.0,4.0,0,0,0,1,197,
CcGene_10338,197,246,4.564024390243903,4.5,3.0,0,0,1,242,4,
CcGene_02104,197,197,3.700507614213198,4.0,2.5,0,0,66,193,4,
CcGene_28636,196,200,4.7925,5.0,3.0,0,0,2,117,83,
CcGene_09623,196,197,4.322335025380711,4.5,3.5,0,0,0,183,14,
CcGene_01937,196,196,3.9489795918367347,4.0,2.0,0,1,3,196,0,
CcGene_03413,196,196,4.928571428571429,5.0,3.5,0,0,0,188,8,
CcGene_09537,196,196,4.584183673469388,4.5,3.0,0,0,1,188,8,
CcGene_09942,196,196,4.880102040816326,5.0,3.0,0,0,2,192,4,
CcGene_09996,196,196,4.454081632653061,4.5,2.5,0,0,2,193,3,
CcGene_22793,196,196,4.461734693877551,4.5,0.5,1,2,2,188,8,
CcGene_27601,196,196,4.829081632653061,5.0,3.5,0,0,0,195,1,
CcGene_15237,195,341,4.651026392961877,4.5,2.5,0,0,11,47,294,
CcGene_16488,195,211,4.0260663507109005,4.0,2.0,0,1,7,154,57,
CcGene_18440,195,197,2.479695431472081,3.0,0.5,45,71,163,194,3,
CcGene_06010,195,195,4.584615384615384,4.5,3.5,0,0,0,194,1,
CcGene_08806,195,195,4.935897435897436,5.0,3.0,0,0,1,194,1,
CcGene_13016,194,195,4.638461538461539,4.5,3.0,0,0,4,191,4,
CcGene_00832,194,194,4.479381443298969,4.5,4.0,0,0,0,189,5,
CcGene_13651,194,194,4.09020618556701,4.0,3.0,0,0,5,188,6,
CcGene_22644,194,194,4.097938144329897,4.5,2.5,0,0,1,193,1,
CcGene_29773,194,194,4.015463917525773,4.0,3.0,0,0,9,186,8,
CcGene_17779,193,199,4.349246231155779,4.5,2.5,0,0,13,168,31,
CcGene_06105,193,193,3.9533678756476682,4.0,2.5,0,0,4,191,2,
CcGene_14231,193,193,4.27720207253886,4.5,3.0,0,0,2,190,3,
CcGene_15372,193,193,3.865284974093264,4.0,2.5,0,0,5,110,83,
CcGene_28864,193,193,4.062176165803109,4.0,3.5,0,0,0,190,3,
CcGene_08271,192,193,4.466321243523316,4.5,2.5,0,0,2,187,6,
CcGene_24396,192,193,4.062176165803109,4.0,2.0,0,1,5,192,1,
CcGene_22100,192,192,4.361979166666667,4.5,3.5,0,0,0,185,7,
CcGene_29787,191,194,4.520618556701031,4.5,3.5,0,0,0,186,8,
CcGene_01808,191,192,4.127604166666667,4.0,2.0,0,1,5,184,8,
CcGene_02435,191,192,4.364583333333333,4.25,3.5,0,0,0,183,9,
CcGene_08309,191,192,4.453125,4.5,3.5,0,0,0,190,2,
CcGene_10673,191,192,4.5625,5.0,3.0,0,0,1,181,11,
CcGene_00915,191,191,4.968586387434555,5.0,4.0,0,0,0,5,186,
CcGene_06677,191,191,4.494764397905759,4.5,3.5,0,0,0,185,6,
CcGene_16307,191,191,4.489528795811518,4.5,3.5,0,0,0,186,5,
CcGene_29355,191,191,4.560209424083769,4.5,2.5,0,0,2,186,5,
CcGene_08973,190,356,4.602528089887641,4.5,3.5,0,0,0,354,2,
CcGene_08297,190,194,4.777061855670103,5.0,3.0,0,0,3,188,6,
CcGene_05007,190,191,4.5837696335078535,4.5,3.0,0,0,1,167,24,
CcGene_06890,190,190,4.955263157894737,5.0,3.5,0,0,0,187,3,
CcGene_09257,190,190,3.95,4.0,3.0,0,0,18,186,4,
CcGene_05790,189,191,4.761780104712042,5.0,3.0,0,0,1,139,52,
CcGene_17224,189,190,4.376315789473685,4.0,2.5,0,0,2,184,6,
CcGene_11321,189,189,4.126984126984127,4.5,2.5,0,0,43,20,169,
CcGene_12964,189,189,4.468253968253968,4.5,2.5,0,0,2,184,5,
CcGene_28956,189,189,3.994708994708995,4.0,3.0,0,0,7,185,4,
CcGene_12754,188,191,4.837696335078534,5.0,3.0,0,0,3,174,17,
CcGene_21920,188,190,4.528947368421052,4.5,2.5,0,0,5,183,7,
CcGene_09711,188,189,4.478835978835979,4.5,3.0,0,0,6,183,6,
CcGene_15506,188,189,4.587301587301587,5.0,3.5,0,0,0,183,6,
CcGene_22085,188,188,4.247340425531915,4.5,3.0,0,0,20,39,149,
CcGene_22579,188,188,4.5638297872340425,4.5,3.5,0,0,0,185,3,
CcGene_23492,188,188,4.476063829787234,4.5,2.5,0,0,1,26,162,
CcGene_11235,187,192,4.361979166666667,4.5,2.0,0,3,6,181,11,
CcGene_02129,187,189,4.9338624338624335,5.0,3.5,0,0,0,184,5,
CcGene_04768,187,189,4.505291005291006,4.5,3.0,0,0,1,182,7,
CcGene_08253,187,188,3.622340425531915,3.5,3.0,0,0,72,180,8,
CcGene_16434,187,188,4.922872340425532,5.0,4.0,0,0,0,182,6,
CcGene_01221,187,187,4.671122994652406,4.5,3.5,0,0,0,40,147,
CcGene_04280,187,187,4.021390374331551,4.0,3.0,0,0,3,187,0,
CcGene_24465,187,187,4.459893048128342,4.5,3.0,0,0,2,174,13,
CcGene_04330,186,187,4.385026737967914,4.5,2.5,0,0,2,175,12,
CcGene_16600,186,187,4.6310160427807485,5.0,3.0,0,0,3,133,54,
CcGene_05691,186,186,4.475806451612903,4.5,3.5,0,0,0,185,1,
CcGene_12640,186,186,4.491935483870968,4.5,2.0,0,1,1,183,3,
CcGene_22680,186,186,4.271505376344086,4.5,2.0,0,1,1,180,6,
CcGene_28616,186,186,4.900537634408602,5.0,3.0,0,0,3,182,4,
CcGene_02671,185,188,4.5611702127659575,4.5,3.0,0,0,1,181,7,
CcGene_25994,185,188,4.420212765957447,4.5,2.0,0,1,5,136,52,
CcGene_02536,184,226,3.7853982300884956,4.5,0.5,27,34,71,223,3,
CcGene_29171,184,189,4.272486772486772,4.0,3.0,0,0,4,184,5,
CcGene_27090,184,188,3.728723404255319,3.5,2.0,0,4,15,183,5,
CcGene_04894,184,185,4.45945945945946,4.5,3.0,0,0,1,185,0,
CcGene_26988,184,185,4.091891891891892,4.0,3.0,0,0,12,177,8,
CcGene_03917,184,184,4.421195652173913,5.0,3.0,0,0,12,172,12,
CcGene_13771,184,184,4.926630434782608,5.0,3.0,0,0,1,176,8,
CcGene_02535,183,225,3.7844444444444445,4.5,0.5,27,34,71,222,3,
CcGene_08719,183,225,3.7844444444444445,4.5,0.5,27,34,71,222,3,
CcGene_27845,183,188,4.550531914893617,5.0,1.5,0,1,7,158,30,
CcGene_09546,183,183,4.043715846994536,4.5,2.5,0,0,47,178,5,
CcGene_11907,183,183,4.934426229508197,5.0,3.0,0,0,1,21,162,
CcGene_24866,183,183,4.685792349726776,4.5,3.5,0,0,0,177,6,
CcGene_19468,182,282,3.9911347517730498,4.0,2.0,0,2,22,273,9,
CcGene_07093,182,184,4.841032608695652,5.0,3.5,0,0,0,175,9,
CcGene_06748,182,183,4.46448087431694,4.5,3.0,0,0,2,177,6,
CcGene_00266,182,182,4.791208791208791,5.0,3.0,0,0,1,52,130,
CcGene_10308,182,182,4.9532967032967035,5.0,3.5,0,0,0,180,2,
CcGene_21394,182,182,3.5274725274725274,4.0,2.0,0,2,71,182,0,
CcGene_26131,182,182,4.711538461538462,4.5,3.5,0,0,0,180,2,
CcGene_27027,182,182,4.489010989010989,4.5,2.5,0,0,1,181,1,
CcGene_08612,181,402,4.843283582089552,5.0,2.5,0,0,4,100,302,
CcGene_19514,181,187,4.483957219251337,4.5,2.5,0,0,3,133,54,
CcGene_17489,181,183,3.9371584699453552,3.5,3.0,0,0,2,53,130,
CcGene_00670,181,182,4.887362637362638,5.0,2.0,0,1,2,175,7,
CcGene_09522,181,181,4.530386740331492,4.5,4.0,0,0,0,180,1,
CcGene_10418,181,181,4.461325966850829,4.5,2.5,0,0,2,178,3,
CcGene_17498,181,181,4.745856353591161,5.0,2.5,0,0,1,42,139,
CcGene_23866,181,181,4.914364640883978,5.0,3.0,0,0,1,179,2,
CcGene_17260,180,197,3.6700507614213196,3.0,3.0,0,0,99,188,9,
CcGene_19833,180,182,3.7252747252747254,3.5,2.5,0,0,2,173,9,
CcGene_11335,180,180,3.272222222222222,3.0,2.5,0,0,145,175,5,
CcGene_14005,180,180,4.961111111111111,5.0,3.5,0,0,0,177,3,
CcGene_16184,180,180,2.0083333333333333,1.0,0.0,117,123,125,169,11,
CcGene_18191,180,180,4.45,4.5,2.5,0,0,3,177,3,
CcGene_23689,180,180,3.6333333333333333,3.5,2.0,0,4,6,180,0,
CcGene_30598,180,180,4.913888888888889,5.0,3.0,0,0,3,177,3,
CcGene_09963,179,315,4.122222222222222,4.5,2.5,0,0,94,171,144,
CcGene_00571,179,189,4.708994708994709,5.0,3.5,0,0,0,188,1,
CcGene_28709,179,180,4.711111111111111,5.0,3.0,0,0,1,171,9,
CcGene_03549,179,179,3.446927374301676,4.0,1.5,0,44,72,178,1,
CcGene_04872,179,179,4.687150837988827,5.0,3.5,0,0,0,10,169,
CcGene_07522,179,179,4.924581005586592,5.0,2.5,0,0,2,176,3,
CcGene_22208,179,179,4.0363128491620115,4.0,3.0,0,0,1,12,167,
CcGene_08523,178,180,4.4944444444444445,4.5,2.0,0,1,9,174,6,
CcGene_20723,178,180,4.825,5.0,1.5,0,1,4,176,4,
CcGene_08937,178,179,3.5670391061452515,3.5,2.0,0,3,75,171,8,
CcGene_04633,178,178,4.556179775280899,4.5,2.0,0,1,3,103,75,
CcGene_12495,178,178,4.008426966292135,4.0,2.0,0,2,7,171,7,
CcGene_26043,178,178,3.6741573033707864,3.5,2.5,0,0,4,178,0,
CcGene_29864,178,178,4.904494382022472,5.0,2.5,0,0,1,173,5,
CcGene_13547,177,178,4.834269662921348,5.0,3.0,0,0,2,161,17,
CcGene_08629,177,177,4.793785310734464,5.0,4.0,0,0,0,176,1,
CcGene_09459,177,177,4.951977401129944,5.0,3.5,0,0,0,174,3,
CcGene_10095,177,177,4.875706214689266,5.0,2.5,0,0,2,176,1,
CcGene_16418,177,177,4.480225988700565,4.5,2.5,0,0,3,174,3,
CcGene_21852,177,177,4.522598870056497,4.5,4.0,0,0,0,176,1,
CcGene_24172,176,178,4.151685393258427,4.0,2.5,0,0,15,166,12,
CcGene_07563,176,177,4.494350282485875,4.5,3.0,0,0,1,174,3,
CcGene_02350,176,176,4.025568181818182,4.0,2.5,0,0,1,171,5,
CcGene_03902,176,176,4.417613636363637,4.5,3.5,0,0,0,170,6,
CcGene_20488,176,176,4.096590909090909,4.0,3.5,0,0,0,169,7,
CcGene_29846,176,176,4.434659090909091,4.5,2.0,0,1,2,176,0,
CcGene_03254,175,314,4.226114649681529,4.5,2.0,0,4,12,310,4,
CcGene_25732,175,314,4.226114649681529,4.5,2.0,0,4,12,310,4,
CcGene_06389,175,195,4.0717948717948715,4.0,2.5,0,0,14,175,20,
CcGene_02776,175,193,4.608808290155441,4.5,3.0,0,0,2,161,32,
CcGene_29121,175,181,4.693370165745856,5.0,3.0,0,0,8,179,2,
CcGene_07600,175,178,4.441011235955056,4.5,2.5,0,0,5,146,32,
CcGene_07211,175,177,3.7570621468926553,4.0,2.5,0,0,62,161,16,
CcGene_07292,175,176,3.9630681818181817,3.5,3.0,0,0,1,175,1,
CcGene_00295,175,175,4.097142857142857,4.0,3.5,0,0,0,171,4,
CcGene_02015,175,175,3.18,4.0,1.5,0,45,73,171,4,
CcGene_08011,175,175,3.894285714285714,4.0,3.0,0,0,36,171,4,
CcGene_11125,175,175,4.494285714285715,4.5,3.5,0,0,0,173,2,
CcGene_11780,175,175,4.494285714285715,4.5,3.5,0,0,0,173,2,
CcGene_11867,175,175,4.814285714285714,5.0,3.0,0,0,1,168,7,
CcGene_21823,175,175,4.7,5.0,3.5,0,0,0,172,3,
CcGene_13098,174,313,4.223642172523961,4.5,2.0,0,4,12,309,4,
CcGene_27860,174,266,3.7838345864661656,4.5,2.5,0,0,101,244,22,
CcGene_12771,174,186,3.6881720430107525,3.5,3.0,0,0,4,175,11,
CcGene_28794,174,177,3.714689265536723,3.5,2.0,0,1,88,155,22,
CcGene_02277,174,176,4.1335227272727275,4.0,1.5,0,2,33,160,16,
CcGene_03938,174,175,4.031428571428571,4.0,2.0,0,3,7,27,148,
CcGene_23590,174,175,4.402857142857143,4.5,2.5,0,0,6,146,29,
CcGene_14062,174,174,4.488505747126437,4.5,3.0,0,0,1,172,2,
CcGene_27492,174,174,4.761494252873563,5.0,3.5,0,0,0,174,0,
CcGene_10155,173,181,4.165745856353591,4.0,2.5,0,0,4,163,18,
CcGene_06518,173,174,3.9166666666666665,4.5,2.5,0,0,45,167,7,
CcGene_09628,173,173,4.106936416184971,4.0,3.0,0,0,1,167,6,
CcGene_10403,173,173,1.9046242774566473,1.5,0.5,42,134,142,169,4,
CcGene_16510,172,197,4.565989847715736,4.5,3.0,0,0,3,158,39,
CcGene_10545,172,178,4.120786516853933,4.0,2.0,0,1,7,166,12,
CcGene_25605,172,177,4.52683615819209,4.5,2.5,0,0,8,151,26,
CcGene_01399,172,175,4.077142857142857,4.0,3.0,0,0,9,158,17,
CcGene_13915,172,173,3.88728323699422,4.0,2.5,0,0,35,167,6,
CcGene_14156,172,173,4.066473988439307,4.0,3.0,0,0,3,147,26,
CcGene_19350,172,173,4.890173410404624,5.0,3.5,0,0,0,167,6,
CcGene_01761,172,172,4.468023255813954,4.5,3.0,0,0,4,167,5,
CcGene_06420,172,172,4.774709302325581,5.0,3.0,0,0,2,169,3,
CcGene_17426,172,172,4.880813953488372,5.0,3.5,0,0,0,17,155,
CcGene_17914,172,172,4.473837209302325,4.5,2.5,0,0,2,25,147,
CcGene_29876,172,172,4.351744186046512,4.0,3.5,0,0,0,171,1,
CcGene_29623,171,240,4.566666666666666,4.5,4.0,0,0,0,158,82,
CcGene_04737,171,172,4.424418604651163,4.5,2.0,0,1,3,167,5,
CcGene_07657,171,171,4.704678362573099,5.0,3.0,0,0,2,68,103,
CcGene_08705,171,171,4.108187134502924,4.0,3.0,0,0,2,162,9,
CcGene_12263,170,173,4.604046242774566,5.0,3.0,0,0,1,82,91,
CcGene_11294,170,172,4.063953488372093,4.0,3.0,0,0,15,151,21,
CcGene_21319,170,172,4.319767441860465,4.5,2.0,0,1,4,132,40,
CcGene_30582,170,172,4.3226744186046515,4.5,2.0,0,2,5,140,32,
CcGene_00980,170,171,4.964912280701754,5.0,3.5,0,0,0,169,2,
CcGene_25736,170,171,4.057017543859649,4.0,3.5,0,0,0,171,0,
CcGene_00668,170,170,3.9411764705882355,4.0,2.0,0,1,6,166,4,
CcGene_10432,170,170,4.070588235294117,4.0,3.0,0,0,1,163,7,
CcGene_14361,170,170,4.432352941176471,4.5,3.0,0,0,3,166,4,
CcGene_02198,169,175,4.3342857142857145,4.0,3.0,0,0,4,165,10,
CcGene_19388,169,172,4.438953488372093,4.5,2.5,0,0,5,146,26,
CcGene_09601,169,170,4.473529411764706,4.5,3.0,0,0,1,16,154,
CcGene_01589,169,169,3.5059171597633134,3.5,2.0,0,4,13,169,0,
CcGene_08718,169,169,4.408284023668639,4.5,3.5,0,0,0,165,4,
CcGene_13997,169,169,4.491124260355029,4.5,3.0,0,0,1,168,1,
CcGene_16029,169,169,4.920118343195266,5.0,3.5,0,0,0,167,2,
CcGene_21953,169,169,3.5680473372781063,3.5,2.0,0,4,5,164,5,
CcGene_24312,168,172,3.3313953488372094,3.0,1.5,0,2,128,163,9,
CcGene_14304,168,168,4.473214285714286,4.5,3.5,0,0,0,165,3,
CcGene_19493,168,168,4.538690476190476,4.5,2.5,0,0,2,163,5,
CcGene_24551,168,168,4.032738095238095,4.0,3.5,0,0,0,166,2,
CcGene_28809,168,168,4.5625,4.5,3.0,0,0,1,160,8,
CcGene_25039,167,308,4.699675324675325,4.5,1.5,0,2,3,166,142,
CcGene_29149,167,172,4.593023255813954,5.0,2.0,0,1,1,142,30,
CcGene_09056,167,171,4.815789473684211,5.0,3.0,0,0,1,167,4,
CcGene_27854,167,171,4.431286549707602,4.5,3.0,0,0,9,156,15,
CcGene_10355,167,168,4.943452380952381,5.0,3.5,0,0,0,166,2,
CcGene_20813,167,168,4.089285714285714,4.0,3.0,0,0,7,162,6,
CcGene_28142,167,168,4.226190476190476,4.0,2.0,0,1,5,131,37,
CcGene_00141,167,167,4.008982035928144,4.0,2.5,0,0,12,166,1,
CcGene_01752,167,167,4.8982035928143715,5.0,3.0,0,0,3,164,3,
CcGene_22299,166,170,4.4941176470588236,4.5,2.5,0,0,6,159,11,
CcGene_06665,166,167,4.697604790419161,5.0,2.5,0,0,11,140,27,
CcGene_04527,166,166,4.454819277108434,4.5,3.0,0,0,5,162,4,
CcGene_14858,166,166,4.448795180722891,4.5,2.5,0,0,1,162,4,
CcGene_05572,165,170,4.701470588235294,5.0,3.0,0,0,1,150,20,
CcGene_00200,165,167,4.580838323353293,4.5,2.5,0,0,5,151,16,
CcGene_08463,165,166,4.397590361445783,4.5,3.5,0,0,0,164,2,
CcGene_15732,165,166,4.3343373493975905,4.5,3.0,0,0,1,78,88,
CcGene_06048,165,165,3.7666666666666666,3.5,1.0,1,2,43,96,69,
CcGene_20997,165,165,4.172727272727273,4.0,3.0,0,0,1,20,145,
CcGene_24235,164,171,4.043859649122807,4.0,2.5,0,0,3,162,9,
CcGene_08220,164,166,4.515060240963855,4.75,2.5,0,0,5,124,42,
CcGene_13371,164,166,4.418674698795181,4.5,3.5,0,0,0,80,86,
CcGene_23943,164,165,4.209090909090909,4.0,3.0,0,0,2,158,7,
CcGene_28538,164,165,4.390909090909091,4.5,2.0,0,1,3,152,13,
CcGene_00220,164,164,4.076219512195122,4.0,3.5,0,0,0,158,6,
CcGene_01015,164,164,4.789634146341464,5.0,3.5,0,0,0,43,121,
CcGene_03692,164,164,4.466463414634147,4.5,3.0,0,0,2,161,3,
CcGene_18322,164,164,3.8628048780487805,4.0,3.0,0,0,58,154,10,
CcGene_20681,164,164,4.060975609756097,4.0,3.5,0,0,0,162,2,
CcGene_14907,163,306,4.493464052287582,4.5,3.5,0,0,0,159,147,
CcGene_25228,163,165,4.221212121212122,4.0,3.0,0,0,3,155,10,
CcGene_25724,163,165,3.8924242424242426,3.5,2.5,0,0,4,158,7,
CcGene_17676,163,164,3.6097560975609757,3.5,2.5,0,0,2,161,3,
CcGene_01571,163,163,4.398773006134969,4.5,2.0,0,1,1,158,5,
CcGene_16513,163,163,4.484662576687117,4.5,3.0,0,0,1,163,0,
CcGene_18627,163,163,4.0,4.0,3.5,0,0,0,155,8,
CcGene_22156,162,165,4.763636363636364,5.0,3.5,0,0,0,63,102,
CcGene_10796,162,164,4.887195121951219,5.0,3.0,0,0,3,161,3,
CcGene_19946,162,164,4.5823170731707314,4.5,3.5,0,0,0,108,56,
CcGene_09952,162,163,4.363496932515337,4.5,2.0,0,1,6,155,8,
CcGene_13650,162,163,4.411042944785276,4.5,0.5,1,4,10,150,13,
CcGene_00111,162,162,4.5015432098765435,4.5,3.5,0,0,0,156,6,
CcGene_09092,162,162,4.595679012345679,4.5,2.0,0,1,2,155,7,
CcGene_09871,162,162,4.62037037037037,4.5,3.0,0,0,2,35,127,
CcGene_11637,162,162,4.135802469135802,4.0,3.0,0,0,2,158,4,
CcGene_13324,162,162,4.030864197530864,4.0,3.0,0,0,2,159,3,
CcGene_16130,162,162,2.6882716049382718,2.5,1.5,0,34,129,22,140,
CcGene_16511,162,162,3.4722222222222223,3.0,2.0,0,1,88,158,4,
CcGene_00838,161,164,4.382621951219512,4.5,3.0,0,0,1,161,3,
CcGene_27194,161,163,3.98159509202454,4.0,3.5,0,0,0,155,8,
CcGene_00135,161,161,4.5062111801242235,4.5,4.5,0,0,0,3,158,
CcGene_02481,161,161,4.400621118012422,4.5,2.0,0,2,7,46,115,
CcGene_28988,161,161,3.801242236024845,3.5,1.5,0,2,5,160,1,
CcGene_01209,160,245,4.66530612244898,4.5,2.5,0,0,2,240,5,
CcGene_06459,160,162,4.311728395061729,4.0,2.5,0,0,7,158,4,
CcGene_00381,160,160,4.48125,4.5,3.0,0,0,1,155,5,
CcGene_01726,160,160,4.85625,5.0,3.0,0,0,1,150,10,
CcGene_02384,160,160,4.25,4.0,2.5,0,0,1,30,130,
CcGene_02476,160,160,4.49375,4.5,3.5,0,0,0,159,1,
CcGene_10804,160,160,4.025,4.0,2.5,0,0,1,13,147,
CcGene_14200,160,160,4.459375,4.5,2.5,0,0,3,159,1,
CcGene_22174,160,160,4.221875,4.0,3.0,0,0,1,158,2,
CcGene_22354,160,160,4.96875,5.0,3.5,0,0,0,157,3,
CcGene_00916,159,173,3.838150289017341,3.5,2.0,0,1,16,165,8,
CcGene_09394,159,163,4.248466257668712,4.5,2.0,0,1,16,154,9,
CcGene_16128,159,161,4.083850931677019,4.5,2.0,0,11,31,131,30,
CcGene_14238,159,159,1.8773584905660377,1.5,0.5,13,135,140,156,3,
CcGene_30045,159,159,1.150943396226415,0.5,0.0,127,138,142,153,6,
CcGene_27721,158,162,4.3765432098765435,4.5,2.5,0,0,5,111,51,
CcGene_26784,158,160,4.3625,4.5,2.0,0,1,2,71,89,
CcGene_10929,158,159,4.40566037735849,4.5,2.5,0,0,1,126,33,
CcGene_11209,158,159,1.6132075471698113,1.5,0.5,42,136,142,158,1,
CcGene_18473,158,159,4.330188679245283,4.5,3.0,0,0,4,132,27,
CcGene_06730,158,158,4.063291139240507,4.0,3.5,0,0,0,153,5,
CcGene_14135,158,158,4.9525316455696204,5.0,2.5,0,0,1,156,2,
CcGene_21290,158,158,3.5632911392405062,3.0,2.5,0,0,90,147,11,
CcGene_27202,158,158,4.025316455696203,4.0,3.0,0,0,2,11,147,
CcGene_28446,158,158,3.2531645569620253,3.0,2.0,0,6,129,145,13,
CcGene_14572,157,186,4.395161290322581,4.5,2.0,0,2,16,148,38,
CcGene_25358,157,159,4.449685534591195,4.5,1.5,0,2,10,143,16,
CcGene_20679,157,158,4.025316455696203,4.0,2.5,0,0,4,153,5,
CcGene_21093,157,157,4.707006369426751,5.0,3.5,0,0,0,156,1,
CcGene_21316,157,157,4.009554140127388,4.0,2.0,0,1,3,10,147,
CcGene_22345,157,157,4.63375796178344,4.5,3.0,0,0,1,153,4,
CcGene_22950,157,157,4.452229299363057,4.5,2.5,0,0,2,155,2,
CcGene_25034,157,157,1.0509554140127388,0.5,0.0,127,138,145,156,1,
CcGene_29578,157,157,4.773885350318471,5.0,3.0,0,0,6,138,19,
CcGene_21039,156,158,4.215189873417722,4.0,3.0,0,0,2,35,123,
CcGene_01975,156,156,4.9326923076923075,5.0,2.5,0,0,3,153,3,
CcGene_04552,156,156,4.355769230769231,4.5,2.0,0,5,11,143,13,
CcGene_07682,156,156,4.5256410256410255,4.5,2.0,0,1,7,152,4,
CcGene_07736,156,156,4.6826923076923075,5.0,2.5,0,0,2,138,18,
CcGene_18734,156,156,4.823717948717949,5.0,3.0,0,0,1,26,130,
CcGene_29139,156,156,4.785256410256411,5.0,3.5,0,0,0,155,1,
CcGene_30071,156,156,4.009615384615385,4.0,3.0,0,0,1,10,146,
CcGene_05400,155,159,4.4937106918239,4.5,3.0,0,0,6,137,22,
CcGene_06324,155,157,4.414012738853503,4.5,2.0,0,1,9,132,25,
CcGene_27161,155,157,4.550955414012739,4.5,3.5,0,0,0,148,9,
CcGene_04140,155,155,3.9419354838709677,4.0,2.5,0,0,7,153,2,
CcGene_05040,155,155,4.032258064516129,4.0,3.0,0,0,1,152,3,
CcGene_06977,155,155,4.2290322580645165,4.5,2.5,0,0,29,144,11,
CcGene_07962,155,155,4.95483870967742,5.0,3.0,0,0,1,153,2,
CcGene_18525,155,155,4.254838709677419,4.0,3.5,0,0,0,131,24,
CcGene_25169,155,155,2.0193548387096776,2.0,1.0,35,134,142,149,6,
CcGene_24276,154,190,2.3342105263157893,1.5,0.5,13,137,143,189,1,
CcGene_05441,154,157,1.5987261146496816,1.0,0.0,117,123,127,154,3,
CcGene_27584,154,156,4.641025641025641,4.5,3.0,0,0,6,145,11,
CcGene_09450,154,155,4.758064516129032,5.0,3.0,0,0,3,45,110,
CcGene_14196,154,155,4.451612903225806,4.5,3.5,0,0,0,66,89,
CcGene_20741,154,155,4.187096774193549,4.0,3.5,0,0,0,151,4,
CcGene_00137,154,154,4.577922077922078,5.0,1.5,0,1,1,88,66,
CcGene_07465,154,154,4.5064935064935066,4.5,2.5,0,0,3,153,1,
CcGene_12471,154,154,4.525974025974026,4.5,3.0,0,0,2,133,21,
CcGene_22543,154,154,4.487012987012987,4.5,3.0,0,0,1,152,2,
CcGene_28030,154,154,4.464285714285714,4.5,3.5,0,0,0,153,1,
CcGene_05367,153,154,4.545454545454546,4.5,3.5,0,0,0,152,2,
CcGene_17361,153,154,4.23051948051948,4.0,1.5,0,2,4,145,9,
CcGene_27469,153,154,3.8506493506493507,3.5,2.0,0,1,1,147,7,
CcGene_05449,153,153,3.8366013071895426,4.5,0.5,20,23,32,151,2,
CcGene_07300,153,153,4.405228758169935,4.5,3.0,0,0,1,152,1,
