Gene_ID,Scaffold,Start,End,Strand,Length
CcGene_21742,CcContig_112239,55357,58025,+,2669
CcGene_21741,CcContig_112239,6575,7353,+,779
CcGene_21741,CcContig_112239,6575,7353,+,779
CcGene_07090,CcContig_7180008021510,14160,45234,+,31075
CcGene_07090,CcContig_7180008021510,14160,45234,+,31075
CcGene_07092,CcContig_7180008021510,945,1948,-,1004
CcGene_07092,CcContig_7180008021510,945,1948,-,1004
CcGene_07093,CcContig_7180008021510,5232,7797,-,2566
CcGene_07093,CcContig_7180008021510,5232,7797,-,2566
CcGene_07091,CcContig_7180008021510,11802,13954,-,2153
CcGene_07091,CcContig_7180008021510,11802,13954,-,2153
CcGene_18718,CcContig_103889,12081,13958,+,1878
CcGene_18718,CcContig_103889,12081,13958,+,1878
CcGene_15531,CcContig_095017,32680,38775,-,6096
CcGene_15531,CcContig_095017,32680,38775,-,6096
CcGene_10481,CcContig_053624,48,869,-,822
CcGene_10481,CcContig_053624,48,869,-,822
CcGene_09102,CcContig_049686,10640,13514,+,2875
CcGene_09102,CcContig_049686,10640,13514,+,2875
CcGene_03996,CcContig_015395,2734,14597,-,11864
CcGene_03996,CcContig_015395,2734,14597,-,11864
CcGene_29434,CcContig_136482,7785,10459,+,2675
CcGene_29434,CcContig_136482,7785,10459,+,2675
CcGene_13369,CcContig_077548,4049,6556,-,2508
CcGene_13369,CcContig_077548,4049,6556,-,2508
CcGene_13368,CcContig_077548,714,1243,+,530
CcGene_13368,CcContig_077548,714,1243,+,530
CcGene_13370,CcContig_077548,15022,19629,-,4608
CcGene_13370,CcContig_077548,15022,19629,-,4608
CcGene_28971,CcContig_134720,28100,31650,-,3551
CcGene_28971,CcContig_134720,28100,31650,-,3551
CcGene_28969,CcContig_134720,2014,2965,-,952
CcGene_28969,CcContig_134720,2014,2965,-,952
CcGene_28970,CcContig_134720,9434,16307,-,6874
CcGene_28970,CcContig_134720,9434,16307,-,6874
CcGene_33280,CcContig_147051,29860,31320,+,1461
CcGene_33280,CcContig_147051,29860,31320,+,1461
CcGene_19954,CcContig_107466,16325,18141,+,1817
CcGene_19954,CcContig_107466,16325,18141,+,1817
CcGene_10629,CcContig_054119,500,1506,+,1007
CcGene_10629,CcContig_054119,500,1506,+,1007
CcGene_23446,CcContig_117799,4435,5609,-,1175
CcGene_23446,CcContig_117799,4435,5609,-,1175
CcGene_28182,CcContig_131747,1913,2593,+,681
CcGene_28182,CcContig_131747,1913,2593,+,681
CcGene_05990,CcContig_040239,485,1006,+,522
CcGene_05990,CcContig_040239,485,1006,+,522
CcGene_21025,CcContig_110492,10178,11867,+,1690
CcGene_21025,CcContig_110492,10178,11867,+,1690
CcGene_05859,CcContig_038358,10198,10727,+,530
CcGene_05859,CcContig_038358,10198,10727,+,530
CcGene_31933,CcContig_143267,66515,68815,+,2301
CcGene_31933,CcContig_143267,66515,68815,+,2301
CcGene_14249,CcContig_088074,753,907,-,155
CcGene_14249,CcContig_088074,753,907,-,155
CcGene_29057,CcContig_134894,23596,25299,-,1704
CcGene_29057,CcContig_134894,23596,25299,-,1704
CcGene_29056,CcContig_134894,19618,22679,+,3062
CcGene_29056,CcContig_134894,19618,22679,+,3062
CcGene_19761,CcContig_107139,10758,11738,-,981
CcGene_19761,CcContig_107139,10758,11738,-,981
CcGene_19760,CcContig_107139,2120,3112,-,993
CcGene_19760,CcContig_107139,2120,3112,-,993
CcGene_16618,CcContig_098146,29641,30326,+,686
CcGene_16618,CcContig_098146,29641,30326,+,686
CcGene_15201,CcContig_094428,36263,38587,+,2325
CcGene_15201,CcContig_094428,36263,38587,+,2325
CcGene_26285,CcContig_126110,3524,8558,-,5035
CcGene_26285,CcContig_126110,3524,8558,-,5035
CcGene_17772,CcContig_101074,5373,13330,-,7958
CcGene_17772,CcContig_101074,5373,13330,-,7958
CcGene_22676,CcContig_115503,670,7541,-,6872
CcGene_22676,CcContig_115503,670,7541,-,6872
CcGene_28648,CcContig_133961,6084,10703,-,4620
CcGene_28648,CcContig_133961,6084,10703,-,4620
CcGene_18161,CcContig_102591,39842,46306,+,6465
CcGene_18161,CcContig_102591,39842,46306,+,6465
CcGene_18162,CcContig_102591,49691,50810,+,1120
CcGene_18162,CcContig_102591,49691,50810,+,1120
CcGene_18160,CcContig_102591,27716,31780,+,4065
CcGene_18160,CcContig_102591,27716,31780,+,4065
CcGene_11918,CcContig_060390,41205,43928,-,2724
CcGene_11918,CcContig_060390,41205,43928,-,2724
CcGene_11917,CcContig_060390,13548,18958,+,5411
CcGene_11917,CcContig_060390,13548,18958,+,5411
CcGene_12438,CcContig_7180008037415,184,504,+,321
CcGene_12438,CcContig_7180008037415,184,504,+,321
CcGene_07967,CcContig_048418,17,197,-,181
CcGene_07967,CcContig_048418,17,197,-,181
CcGene_10492,CcContig_053749,21075,24140,-,3066
CcGene_10492,CcContig_053749,21075,24140,-,3066
CcGene_10496,CcContig_053749,46604,50579,-,3976
CcGene_10496,CcContig_053749,46604,50579,-,3976
CcGene_10494,CcContig_053749,30839,36123,-,5285
CcGene_10494,CcContig_053749,30839,36123,-,5285
CcGene_10493,CcContig_053749,25795,27028,-,1234
CcGene_10493,CcContig_053749,25795,27028,-,1234
CcGene_10495,CcContig_053749,39877,41396,+,1520
CcGene_10495,CcContig_053749,39877,41396,+,1520
CcGene_10491,CcContig_053749,9961,14650,+,4690
CcGene_10491,CcContig_053749,9961,14650,+,4690
CcGene_10490,CcContig_053749,6257,8054,-,1798
CcGene_10490,CcContig_053749,6257,8054,-,1798
CcGene_24163,CcContig_119531,779,1021,+,243
CcGene_24163,CcContig_119531,779,1021,+,243
CcGene_30130,CcContig_138076,41564,44966,+,3403
CcGene_30130,CcContig_138076,41564,44966,+,3403
CcGene_30129,CcContig_138076,35865,37655,+,1791
CcGene_30129,CcContig_138076,35865,37655,+,1791
CcGene_30128,CcContig_138076,12838,34154,+,21317
CcGene_30128,CcContig_138076,12838,34154,+,21317
CcGene_33180,CcContig_146655,20760,22010,-,1251
CcGene_33180,CcContig_146655,20760,22010,-,1251
CcGene_33182,CcContig_146655,27567,31463,-,3897
CcGene_33182,CcContig_146655,27567,31463,-,3897
CcGene_33181,CcContig_146655,22104,27305,-,5202
CcGene_33181,CcContig_146655,22104,27305,-,5202
CcGene_23109,CcContig_116593,22413,23738,+,1326
CcGene_23109,CcContig_116593,22413,23738,+,1326
CcGene_23110,CcContig_116593,31580,32167,-,588
CcGene_23110,CcContig_116593,31580,32167,-,588
CcGene_04350,CcContig_7180007937088,594,3602,-,3009
CcGene_04350,CcContig_7180007937088,594,3602,-,3009
CcGene_04351,CcContig_7180007937088,4080,5533,-,1454
CcGene_04351,CcContig_7180007937088,4080,5533,-,1454
CcGene_04352,CcContig_7180007937088,6179,7343,+,1165
CcGene_04352,CcContig_7180007937088,6179,7343,+,1165
CcGene_06612,CcContig_046992,28966,34311,+,5346
CcGene_06612,CcContig_046992,28966,34311,+,5346
CcGene_06615,CcContig_046992,101870,102527,+,658
CcGene_06615,CcContig_046992,101870,102527,+,658
CcGene_06614,CcContig_046992,50899,52127,+,1229
CcGene_06614,CcContig_046992,50899,52127,+,1229
CcGene_06613,CcContig_046992,36083,36696,-,614
CcGene_06613,CcContig_046992,36083,36696,-,614
CcGene_31814,CcContig_142937,1839,2276,-,438
CcGene_31814,CcContig_142937,1839,2276,-,438
CcGene_24932,CcContig_121834,12385,13731,-,1347
CcGene_24932,CcContig_121834,12385,13731,-,1347
CcGene_12432,CcContig_062143,23763,26982,+,3220
CcGene_12432,CcContig_062143,23763,26982,+,3220
CcGene_12430,CcContig_062143,474,3203,+,2730
CcGene_12430,CcContig_062143,474,3203,+,2730
CcGene_12431,CcContig_062143,20178,21415,-,1238
CcGene_12431,CcContig_062143,20178,21415,-,1238
CcGene_12433,CcContig_062143,27284,33867,-,6584
CcGene_12433,CcContig_062143,27284,33867,-,6584
CcGene_17426,CcContig_100461,37411,38141,-,731
CcGene_17426,CcContig_100461,37411,38141,-,731
CcGene_10456,CcContig_7180008027439,140,808,-,669
CcGene_10456,CcContig_7180008027439,140,808,-,669
CcGene_08379,CcContig_048853,11907,13676,+,1770
CcGene_08379,CcContig_048853,11907,13676,+,1770
CcGene_08381,CcContig_048853,20399,21302,+,904
CcGene_08381,CcContig_048853,20399,21302,+,904
CcGene_08380,CcContig_048853,17623,18553,+,931
CcGene_08380,CcContig_048853,17623,18553,+,931
CcGene_08382,CcContig_048853,21829,29113,-,7285
CcGene_08382,CcContig_048853,21829,29113,-,7285
CcGene_23384,CcContig_117533,882,2559,+,1678
CcGene_23384,CcContig_117533,882,2559,+,1678
CcGene_05905,CcContig_038856,708,2716,-,2009
CcGene_05905,CcContig_038856,708,2716,-,2009
CcGene_05744,CcContig_037082,1180,2635,+,1456
CcGene_05744,CcContig_037082,1180,2635,+,1456
CcGene_15289,CcContig_094663,3782,7824,-,4043
CcGene_15289,CcContig_094663,3782,7824,-,4043
CcGene_03873,CcContig_015185,533,2103,-,1571
CcGene_03873,CcContig_015185,533,2103,-,1571
CcGene_03874,CcContig_015185,7710,9421,-,1712
CcGene_03874,CcContig_015185,7710,9421,-,1712
CcGene_22070,CcContig_112833,18656,22580,-,3925
CcGene_22070,CcContig_112833,18656,22580,-,3925
CcGene_27969,CcContig_130969,4552,5020,+,469
CcGene_27969,CcContig_130969,4552,5020,+,469
CcGene_19524,CcContig_106116,16413,17591,+,1179
CcGene_19524,CcContig_106116,16413,17591,+,1179
CcGene_19526,CcContig_106116,86483,91944,-,5462
CcGene_19526,CcContig_106116,86483,91944,-,5462
CcGene_19523,CcContig_106116,12681,15127,+,2447
CcGene_19523,CcContig_106116,12681,15127,+,2447
CcGene_19525,CcContig_106116,82128,85336,-,3209
CcGene_19525,CcContig_106116,82128,85336,-,3209
CcGene_06903,CcContig_047327,35535,36033,-,499
CcGene_06903,CcContig_047327,35535,36033,-,499
CcGene_06902,CcContig_047327,20881,29291,-,8411
CcGene_06902,CcContig_047327,20881,29291,-,8411
CcGene_12745,CcContig_071993,10834,12434,-,1601
CcGene_12745,CcContig_071993,10834,12434,-,1601
CcGene_12746,CcContig_071993,16442,17402,+,961
CcGene_12746,CcContig_071993,16442,17402,+,961
CcGene_03402,CcContig_010051,10673,16518,+,5846
CcGene_03402,CcContig_010051,10673,16518,+,5846
CcGene_03403,CcContig_010051,20987,23141,-,2155
CcGene_03403,CcContig_010051,20987,23141,-,2155
CcGene_03401,CcContig_010051,4873,10227,-,5355
CcGene_03401,CcContig_010051,4873,10227,-,5355
CcGene_24680,CcContig_121205,2344,3350,+,1007
CcGene_24680,CcContig_121205,2344,3350,+,1007
CcGene_09941,CcContig_051190,20972,21970,+,999
CcGene_09941,CcContig_051190,20972,21970,+,999
CcGene_09939,CcContig_051190,7056,13735,-,6680
CcGene_09939,CcContig_051190,7056,13735,-,6680
CcGene_09940,CcContig_051190,17913,20783,-,2871
CcGene_09940,CcContig_051190,17913,20783,-,2871
CcGene_09938,CcContig_051190,1431,5509,+,4079
CcGene_09938,CcContig_051190,1431,5509,+,4079
CcGene_01720,CcContig_003958,5983,7663,+,1681
CcGene_01720,CcContig_003958,5983,7663,+,1681
CcGene_01721,CcContig_003958,18406,19249,-,844
CcGene_01721,CcContig_003958,18406,19249,-,844
CcGene_13141,CcContig_077113,5987,7574,-,1588
CcGene_13141,CcContig_077113,5987,7574,-,1588
CcGene_13142,CcContig_077113,28058,28232,+,175
CcGene_13142,CcContig_077113,28058,28232,+,175
CcGene_13140,CcContig_077113,1535,3577,-,2043
CcGene_13140,CcContig_077113,1535,3577,-,2043
CcGene_31842,CcContig_143021,18239,21817,-,3579
CcGene_31842,CcContig_143021,18239,21817,-,3579
CcGene_22978,CcContig_116336,25882,27301,+,1420
CcGene_22978,CcContig_116336,25882,27301,+,1420
CcGene_22979,CcContig_116336,28081,30778,-,2698
CcGene_22979,CcContig_116336,28081,30778,-,2698
CcGene_01734,CcContig_003974,12377,14994,-,2618
CcGene_01734,CcContig_003974,12377,14994,-,2618
CcGene_01735,CcContig_003974,24584,27658,-,3075
CcGene_01735,CcContig_003974,24584,27658,-,3075
CcGene_01733,CcContig_003974,7524,11481,-,3958
CcGene_01733,CcContig_003974,7524,11481,-,3958
CcGene_01732,CcContig_003974,920,6298,-,5379
CcGene_01732,CcContig_003974,920,6298,-,5379
CcGene_08857,CcContig_049380,17586,20889,-,3304
CcGene_08857,CcContig_049380,17586,20889,-,3304
CcGene_08855,CcContig_049380,4634,8284,+,3651
CcGene_08855,CcContig_049380,4634,8284,+,3651
CcGene_08856,CcContig_049380,10329,15692,-,5364
CcGene_08856,CcContig_049380,10329,15692,-,5364
CcGene_26337,CcContig_126234,2092,2854,-,763
CcGene_26337,CcContig_126234,2092,2854,-,763
CcGene_26339,CcContig_126234,8759,30423,-,21665
CcGene_26339,CcContig_126234,8759,30423,-,21665
CcGene_26338,CcContig_126234,4650,6745,-,2096
CcGene_26338,CcContig_126234,4650,6745,-,2096
CcGene_29804,CcContig_137292,3193,8493,-,5301
CcGene_29804,CcContig_137292,3193,8493,-,5301
CcGene_29805,CcContig_137292,9317,12526,-,3210
CcGene_29805,CcContig_137292,9317,12526,-,3210
CcGene_29807,CcContig_137292,15323,19493,-,4171
CcGene_29807,CcContig_137292,15323,19493,-,4171
CcGene_29806,CcContig_137292,13963,14685,+,723
CcGene_29806,CcContig_137292,13963,14685,+,723
CcGene_16337,CcContig_097362,24959,25807,-,849
CcGene_16337,CcContig_097362,24959,25807,-,849
CcGene_08004,CcContig_048469,23019,24883,+,1865
CcGene_08004,CcContig_048469,23019,24883,+,1865
CcGene_08003,CcContig_048469,9258,12920,+,3663
CcGene_08003,CcContig_048469,9258,12920,+,3663
CcGene_08006,CcContig_048469,61062,62549,+,1488
CcGene_08006,CcContig_048469,61062,62549,+,1488
CcGene_08007,CcContig_048469,71282,72496,-,1215
CcGene_08007,CcContig_048469,71282,72496,-,1215
CcGene_08005,CcContig_048469,54801,55376,-,576
CcGene_08005,CcContig_048469,54801,55376,-,576
CcGene_03115,CcContig_007807,4315,11220,+,6906
CcGene_03115,CcContig_007807,4315,11220,+,6906
CcGene_03114,CcContig_007807,234,759,-,526
CcGene_03114,CcContig_007807,234,759,-,526
CcGene_10462,CcContig_053430,180,743,+,564
CcGene_10462,CcContig_053430,180,743,+,564
CcGene_10132,CcContig_052032,58745,60761,-,2017
CcGene_10132,CcContig_052032,58745,60761,-,2017
CcGene_10127,CcContig_052032,9311,18654,-,9344
CcGene_10127,CcContig_052032,9311,18654,-,9344
CcGene_10131,CcContig_052032,45396,54353,+,8958
CcGene_10131,CcContig_052032,45396,54353,+,8958
CcGene_10128,CcContig_052032,21155,24271,-,3117
CcGene_10128,CcContig_052032,21155,24271,-,3117
CcGene_10129,CcContig_052032,32768,36375,-,3608
CcGene_10129,CcContig_052032,32768,36375,-,3608
CcGene_10134,CcContig_052032,83393,87942,-,4550
CcGene_10134,CcContig_052032,83393,87942,-,4550
CcGene_10130,CcContig_052032,39765,43905,-,4141
CcGene_10130,CcContig_052032,39765,43905,-,4141
CcGene_10133,CcContig_052032,80536,82513,+,1978
CcGene_10133,CcContig_052032,80536,82513,+,1978
CcGene_02682,CcContig_006442,57470,62287,-,4818
CcGene_02682,CcContig_006442,57470,62287,-,4818
CcGene_02673,CcContig_006442,16867,18733,+,1867
CcGene_02673,CcContig_006442,16867,18733,+,1867
CcGene_02678,CcContig_006442,29125,30994,-,1870
CcGene_02678,CcContig_006442,29125,30994,-,1870
CcGene_02680,CcContig_006442,46677,47421,+,745
CcGene_02680,CcContig_006442,46677,47421,+,745
CcGene_02675,CcContig_006442,19888,21021,+,1134
CcGene_02675,CcContig_006442,19888,21021,+,1134
CcGene_02681,CcContig_006442,47843,53996,-,6154
CcGene_02681,CcContig_006442,47843,53996,-,6154
CcGene_02679,CcContig_006442,41216,42607,+,1392
CcGene_02679,CcContig_006442,41216,42607,+,1392
CcGene_02676,CcContig_006442,21991,22968,-,978
CcGene_02676,CcContig_006442,21991,22968,-,978
CcGene_02677,CcContig_006442,25534,27816,-,2283
CcGene_02677,CcContig_006442,25534,27816,-,2283
CcGene_02674,CcContig_006442,63175,68420,-,5246
CcGene_02674,CcContig_006442,63175,68420,-,5246
CcGene_14756,CcContig_093482,2289,4889,+,2601
CcGene_14756,CcContig_093482,2289,4889,+,2601
CcGene_14757,CcContig_093482,6564,9771,-,3208
CcGene_14757,CcContig_093482,6564,9771,-,3208
CcGene_24561,CcContig_120817,16888,25651,+,8764
CcGene_24561,CcContig_120817,16888,25651,+,8764
CcGene_24562,CcContig_120817,34229,37597,+,3369
CcGene_24562,CcContig_120817,34229,37597,+,3369
CcGene_24563,CcContig_120817,40597,50971,+,10375
CcGene_24563,CcContig_120817,40597,50971,+,10375
CcGene_21788,CcContig_112311,8250,12683,-,4434
CcGene_21788,CcContig_112311,8250,12683,-,4434
CcGene_28689,CcContig_134177,14240,15164,-,925
CcGene_28689,CcContig_134177,14240,15164,-,925
CcGene_06562,CcContig_046928,6327,7597,-,1271
CcGene_06562,CcContig_046928,6327,7597,-,1271
CcGene_18133,CcContig_102504,54666,55991,-,1326
CcGene_18133,CcContig_102504,54666,55991,-,1326
CcGene_27555,CcContig_129415,61854,62706,+,853
CcGene_27555,CcContig_129415,61854,62706,+,853
CcGene_27554,CcContig_129415,19855,29385,+,9531
CcGene_27554,CcContig_129415,19855,29385,+,9531
CcGene_27553,CcContig_129415,14753,18402,+,3650
CcGene_27553,CcContig_129415,14753,18402,+,3650
CcGene_27557,CcContig_129415,71892,75665,+,3774
CcGene_27557,CcContig_129415,71892,75665,+,3774
CcGene_27552,CcContig_129415,7841,10237,-,2397
CcGene_27552,CcContig_129415,7841,10237,-,2397
CcGene_27559,CcContig_129415,77413,82555,-,5143
CcGene_27559,CcContig_129415,77413,82555,-,5143
CcGene_27556,CcContig_129415,68908,70589,+,1682
CcGene_27556,CcContig_129415,68908,70589,+,1682
CcGene_27558,CcContig_129415,75997,76853,-,857
CcGene_27558,CcContig_129415,75997,76853,-,857
CcGene_26828,CcContig_127790,21160,22080,-,921
CcGene_26828,CcContig_127790,21160,22080,-,921
CcGene_30851,CcContig_139743,2975,3555,-,581
CcGene_30851,CcContig_139743,2975,3555,-,581
CcGene_05511,CcContig_035290,13,190,-,178
CcGene_05511,CcContig_035290,13,190,-,178
CcGene_13432,CcContig_078005,349,648,-,300
CcGene_13432,CcContig_078005,349,648,-,300
CcGene_20434,CcContig_108708,19746,21469,-,1724
CcGene_20434,CcContig_108708,19746,21469,-,1724
CcGene_30255,CcContig_138397,31796,32748,+,953
CcGene_30255,CcContig_138397,31796,32748,+,953
CcGene_30254,CcContig_138397,13017,13675,+,659
CcGene_30254,CcContig_138397,13017,13675,+,659
CcGene_28320,CcContig_132555,4494,5405,-,912
CcGene_28320,CcContig_132555,4494,5405,-,912
CcGene_28322,CcContig_132555,15157,17734,+,2578
CcGene_28322,CcContig_132555,15157,17734,+,2578
CcGene_28321,CcContig_132555,10562,12494,-,1933
CcGene_28321,CcContig_132555,10562,12494,-,1933
CcGene_17774,CcContig_101101,651,2463,-,1813
CcGene_17774,CcContig_101101,651,2463,-,1813
CcGene_14031,CcContig_086444,315,669,-,355
CcGene_14031,CcContig_086444,315,669,-,355
CcGene_26296,CcContig_126154,27002,32246,-,5245
CcGene_26296,CcContig_126154,27002,32246,-,5245
CcGene_26295,CcContig_126154,1414,1941,+,528
CcGene_26295,CcContig_126154,1414,1941,+,528
CcGene_05609,CcContig_036159,351,979,-,629
CcGene_05609,CcContig_036159,351,979,-,629
CcGene_16557,CcContig_097933,468,644,+,177
CcGene_16557,CcContig_097933,468,644,+,177
CcGene_27032,CcContig_128229,26871,27851,+,981
CcGene_27032,CcContig_128229,26871,27851,+,981
CcGene_27030,CcContig_128229,12736,15365,-,2630
CcGene_27030,CcContig_128229,12736,15365,-,2630
CcGene_27031,CcContig_128229,16130,20320,-,4191
CcGene_27031,CcContig_128229,16130,20320,-,4191
CcGene_21648,CcContig_112079,13222,20501,+,7280
CcGene_21648,CcContig_112079,13222,20501,+,7280
CcGene_12388,CcContig_061703,2686,5743,+,3058
CcGene_12388,CcContig_061703,2686,5743,+,3058
CcGene_12390,CcContig_061703,15158,16928,+,1771
CcGene_12390,CcContig_061703,15158,16928,+,1771
CcGene_12389,CcContig_061703,8415,11410,-,2996
CcGene_12389,CcContig_061703,8415,11410,-,2996
CcGene_09018,CcContig_049646,12141,28480,+,16340
CcGene_09018,CcContig_049646,12141,28480,+,16340
CcGene_28145,CcContig_131570,35044,37794,+,2751
CcGene_28145,CcContig_131570,35044,37794,+,2751
CcGene_11969,CcContig_060470,11437,11832,-,396
CcGene_11969,CcContig_060470,11437,11832,-,396
CcGene_09341,CcContig_050052,7061,8099,-,1039
CcGene_09341,CcContig_050052,7061,8099,-,1039
CcGene_09340,CcContig_050052,3445,6717,+,3273
CcGene_09340,CcContig_050052,3445,6717,+,3273
CcGene_24902,CcContig_121790,10369,11203,-,835
CcGene_24902,CcContig_121790,10369,11203,-,835
CcGene_15775,CcContig_095985,94234,98378,+,4145
CcGene_15775,CcContig_095985,94234,98378,+,4145
CcGene_15774,CcContig_095985,56805,58046,+,1242
CcGene_15774,CcContig_095985,56805,58046,+,1242
CcGene_17353,CcContig_100125,5594,8021,+,2428
CcGene_17353,CcContig_100125,5594,8021,+,2428
CcGene_13866,CcContig_084628,22,320,+,299
CcGene_13866,CcContig_084628,22,320,+,299
CcGene_30483,CcContig_138792,135676,143229,-,7554
CcGene_30483,CcContig_138792,135676,143229,-,7554
CcGene_30481,CcContig_138792,43912,45074,+,1163
CcGene_30481,CcContig_138792,43912,45074,+,1163
CcGene_30479,CcContig_138792,4223,9928,-,5706
CcGene_30479,CcContig_138792,4223,9928,-,5706
CcGene_30480,CcContig_138792,37383,40358,+,2976
CcGene_30480,CcContig_138792,37383,40358,+,2976
CcGene_30482,CcContig_138792,63924,77514,-,13591
CcGene_30482,CcContig_138792,63924,77514,-,13591
CcGene_16861,CcContig_098691,19695,34317,-,14623
CcGene_16861,CcContig_098691,19695,34317,-,14623
CcGene_16860,CcContig_098691,13042,16843,+,3802
CcGene_16860,CcContig_098691,13042,16843,+,3802
CcGene_25760,CcContig_124586,27725,28076,+,352
CcGene_25760,CcContig_124586,27725,28076,+,352
CcGene_12985,CcContig_076860,600,2353,-,1754
CcGene_12985,CcContig_076860,600,2353,-,1754
CcGene_04071,CcContig_015688,1117,1464,+,348
CcGene_04071,CcContig_015688,1117,1464,+,348
CcGene_04072,CcContig_015688,4387,5437,-,1051
CcGene_04072,CcContig_015688,4387,5437,-,1051
CcGene_19391,CcContig_105839,22351,22848,+,498
CcGene_19391,CcContig_105839,22351,22848,+,498
CcGene_05361,CcContig_034511,54131,58155,-,4025
CcGene_05361,CcContig_034511,54131,58155,-,4025
CcGene_05359,CcContig_034511,25188,26003,-,816
CcGene_05359,CcContig_034511,25188,26003,-,816
