# BUSCO version is: 6.0.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
20290at3193	Complete	CcGene_01344	1003.6	641	https://v10-1.orthodb.org/?query=20290at3193	Pentatricopeptide repeat
20475at3193	Duplicated	CcGene_00431	633.1	484	https://v10-1.orthodb.org/?query=20475at3193	Zinc finger, CCCH-type
20475at3193	Duplicated	CcGene_11510	737.4	443	https://v10-1.orthodb.org/?query=20475at3193	Zinc finger, CCCH-type
20489at3193	Missing
20942at3193	Complete	CcGene_23819	899.4	494	https://v10-1.orthodb.org/?query=20942at3193	Carbohydrate binding module family 20
21033at3193	Complete	CcGene_15740	969.7	544	https://v10-1.orthodb.org/?query=21033at3193	Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
21064at3193	Complete	CcGene_26454	1083.4	578	https://v10-1.orthodb.org/?query=21064at3193	MCM domain
21074at3193	Complete	CcGene_25948	1062.8	763	https://v10-1.orthodb.org/?query=21074at3193	AP-5 complex subunit beta-1
21096at3193	Complete	CcGene_19027	1030.5	625	https://v10-1.orthodb.org/?query=21096at3193	Molybdenum cofactor sulfurase
21627at3193	Fragmented	CcGene_11306	497.3	335	https://v10-1.orthodb.org/?query=21627at3193	Anaphase-promoting complex subunit 4
21634at3193	Complete	CcGene_10202	1302.0	716	https://v10-1.orthodb.org/?query=21634at3193	Pentatricopeptide repeat
21793at3193	Complete	CcGene_13036	850.2	519	https://v10-1.orthodb.org/?query=21793at3193	Pyridoxal phosphate-dependent transferase
21795at3193	Fragmented	CcGene_02135	320.5	245	https://v10-1.orthodb.org/?query=21795at3193	Tetratricopeptide repeat
21873at3193	Complete	CcGene_27406	1184.3	845	https://v10-1.orthodb.org/?query=21873at3193	siRNA-mediated silencing protein NRDE-2
22385at3193	Complete	CcGene_15102	952.7	618	https://v10-1.orthodb.org/?query=22385at3193	BTB/POZ domain
22441at3193	Complete	CcGene_08740	1092.4	701	https://v10-1.orthodb.org/?query=22441at3193	DNA mismatch repair protein MutS, core
22695at3193	Complete	CcGene_19930	705.7	455	https://v10-1.orthodb.org/?query=22695at3193	Protein of unknown function DUF3754
22723at3193	Complete	CcGene_23851	833.9	470	https://v10-1.orthodb.org/?query=22723at3193	SAP domain
23032at3193	Missing
23064at3193	Fragmented	CcGene_30871	585.8	351	https://v10-1.orthodb.org/?query=23064at3193	UDPGP family
23203at3193	Complete	CcGene_13163	771.2	477	https://v10-1.orthodb.org/?query=23203at3193	Pumilio RNA-binding repeat
23420at3193	Fragmented	CcGene_26593	338.9	285	https://v10-1.orthodb.org/?query=23420at3193	Myosin-2 heavy chain-like protein
23529at3193	Complete	CcGene_18934	898.8	593	https://v10-1.orthodb.org/?query=23529at3193	Chromatid cohesion factor MAU2
23608at3193	Complete	CcGene_24723	920.0	594	https://v10-1.orthodb.org/?query=23608at3193	GTP binding domain
23743at3193	Complete	CcGene_15787	1164.2	597	https://v10-1.orthodb.org/?query=23743at3193	ABC transporter-like
23795at3193	Missing
23870at3193	Missing
24102at3193	Complete	CcGene_25921	1075.5	680	https://v10-1.orthodb.org/?query=24102at3193	Pentatricopeptide repeat
24280at3193	Fragmented	CcGene_32292	892.6	625	https://v10-1.orthodb.org/?query=24280at3193	Condensin-2 complex subunit G2
24314at3193	Complete	CcGene_30260	825.0	565	https://v10-1.orthodb.org/?query=24314at3193	Armadillo
24580at3193	Complete	CcGene_11176	849.0	590	https://v10-1.orthodb.org/?query=24580at3193	G patch domain-containing protein, N-terminal
24602at3193	Complete	CcGene_25146	901.4	484	https://v10-1.orthodb.org/?query=24602at3193	Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase
24748at3193	Complete	CcGene_18088	944.3	518	https://v10-1.orthodb.org/?query=24748at3193	Gamma-tubulin complex component
24820at3193	Missing
25025at3193	Missing
25035at3193	Complete	CcGene_16924	991.8	542	https://v10-1.orthodb.org/?query=25035at3193	Helicase, C-terminal
25169at3193	Fragmented	CcGene_30547	462.7	333	https://v10-1.orthodb.org/?query=25169at3193	ATPase, AAA-type, core
25353at3193	Fragmented	CcGene_29933	651.2	495	https://v10-1.orthodb.org/?query=25353at3193	Protein of unknown function UPF0301
25450at3193	Missing
25535at3193	Complete	CcGene_30926	1082.3	583	https://v10-1.orthodb.org/?query=25535at3193	Zinc finger, PHD-type
25543at3193	Complete	CcGene_17983	846.8	513	https://v10-1.orthodb.org/?query=25543at3193	C2 domain
25549at3193	Complete	CcGene_24146	501.2	472	https://v10-1.orthodb.org/?query=25549at3193	Armadillo-type fold
25602at3193	Duplicated	CcGene_04636	1193.2	547	https://v10-1.orthodb.org/?query=25602at3193	Aminoacyl-tRNA synthetase, class II
25602at3193	Duplicated	CcGene_04641	1193.2	547	https://v10-1.orthodb.org/?query=25602at3193	Aminoacyl-tRNA synthetase, class II
25602at3193	Duplicated	CcGene_14152	1193.2	547	https://v10-1.orthodb.org/?query=25602at3193	Aminoacyl-tRNA synthetase, class II
25760at3193	Complete	CcGene_25492	919.5	562	https://v10-1.orthodb.org/?query=25760at3193	Pentatricopeptide repeat
25883at3193	Missing
26025at3193	Complete	CcGene_29018	1018.7	611	https://v10-1.orthodb.org/?query=26025at3193	WRC domain
26282at3193	Complete	CcGene_12135	928.6	572	https://v10-1.orthodb.org/?query=26282at3193	Nucleoporin Nup85-like
26318at3193	Fragmented	CcGene_18802	468.1	352	https://v10-1.orthodb.org/?query=26318at3193	N-acetylglucosaminyl transferase component
26386at3193	Complete	CcGene_16861	771.8	512	https://v10-1.orthodb.org/?query=26386at3193	DNA mismatch repair protein MutS, core
26417at3193	Fragmented	CcGene_12775	442.2	415	https://v10-1.orthodb.org/?query=26417at3193	Pentatricopeptide repeat
26497at3193	Fragmented	CcGene_22676	594.7	431	https://v10-1.orthodb.org/?query=26497at3193	Helicase, C-terminal
26586at3193	Complete	CcGene_12234	1012.2	592	https://v10-1.orthodb.org/?query=26586at3193	Macro domain
26756at3193	Missing
26776at3193	Duplicated	CcGene_01991	898.3	534	https://v10-1.orthodb.org/?query=26776at3193	Tetratricopeptide repeat
26776at3193	Duplicated	CcGene_11363	886.5	533	https://v10-1.orthodb.org/?query=26776at3193	Tetratricopeptide repeat
26794at3193	Complete	CcGene_09850	1071.9	608	https://v10-1.orthodb.org/?query=26794at3193	Helicase, C-terminal
26815at3193	Complete	CcGene_15523	1012.5	547	https://v10-1.orthodb.org/?query=26815at3193	SNF2-related, N-terminal domain
26824at3193	Missing
26847at3193	Complete	CcGene_22084	1055.0	561	https://v10-1.orthodb.org/?query=26847at3193	Conserved oligomeric Golgi complex subunit 6
26860at3193	Complete	CcGene_31115	844.4	504	https://v10-1.orthodb.org/?query=26860at3193	Beta-galactosidase
26980at3193	Missing
27037at3193	Missing
27315at3193	Complete	CcGene_20335	1057.4	582	https://v10-1.orthodb.org/?query=27315at3193	FG-GAP repeat-containing protein
27435at3193	Fragmented	CcGene_29008	352.1	257	https://v10-1.orthodb.org/?query=27435at3193	DnaJ domain
27492at3193	Complete	CcGene_16587	738.7	501	https://v10-1.orthodb.org/?query=27492at3193	GPI transamidase component Gaa1
27663at3193	Complete	CcGene_00421	880.9	536	https://v10-1.orthodb.org/?query=27663at3193	Domain of unknown function DUF4101
27702at3193	Missing
27725at3193	Missing
27810at3193	Fragmented	CcGene_22459	347.3	330	https://v10-1.orthodb.org/?query=27810at3193	NHL repeat
27877at3193	Complete	CcGene_20831	894.6	539	https://v10-1.orthodb.org/?query=27877at3193	UbiB domain
28014at3193	Complete	CcGene_26160	965.5	632	https://v10-1.orthodb.org/?query=28014at3193	Domain X
28151at3193	Complete	CcGene_31256	866.2	549	https://v10-1.orthodb.org/?query=28151at3193	DNA polymerase, Y-family, little finger domain
28171at3193	Complete	CcGene_05405	892.0	543	https://v10-1.orthodb.org/?query=28171at3193	Chaperone J-domain superfamily
28384at3193	Complete	CcGene_06369	860.6	580	https://v10-1.orthodb.org/?query=28384at3193	Tetratricopeptide repeat
28608at3193	Duplicated	CcGene_15318	974.3	511	https://v10-1.orthodb.org/?query=28608at3193	MCM domain
28608at3193	Duplicated	CcGene_20786	974.3	511	https://v10-1.orthodb.org/?query=28608at3193	MCM domain
28757at3193	Complete	CcGene_15868	889.1	558	https://v10-1.orthodb.org/?query=28757at3193	YjgF/YER057c/UK114 family
28825at3193	Complete	CcGene_10296	1095.7	540	https://v10-1.orthodb.org/?query=28825at3193	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
29036at3193	Missing
29083at3193	Missing
29166at3193	Missing
29931at3193	Complete	CcGene_25279	1089.6	595	https://v10-1.orthodb.org/?query=29931at3193	Pentatricopeptide repeat
30065at3193	Missing
30083at3193	Missing
30808at3193	Complete	CcGene_33267	633.6	459	https://v10-1.orthodb.org/?query=30808at3193	MORN motif
30814at3193	Complete	CcGene_07115	581.6	426	https://v10-1.orthodb.org/?query=30814at3193	-alpha-acetyltransferase 35, NatC auxiliary subunit
30899at3193	Missing
30989at3193	Complete	CcGene_08001	776.0	461	https://v10-1.orthodb.org/?query=30989at3193	Nucleic acid-binding, OB-fold
31075at3193	Missing
31083at3193	Missing
31335at3193	Missing
31425at3193	Complete	CcGene_03897	715.3	480	https://v10-1.orthodb.org/?query=31425at3193	Anoctamin
31508at3193	Complete	CcGene_17671	1013.3	513	https://v10-1.orthodb.org/?query=31508at3193	ABC-2 type transporter
31517at3193	Complete	CcGene_13014	724.0	453	https://v10-1.orthodb.org/?query=31517at3193	ABC transporter type 1, transmembrane domain
31559at3193	Complete	CcGene_23267	992.6	564	https://v10-1.orthodb.org/?query=31559at3193	Gamma-tubulin complex component
31765at3193	Fragmented	CcGene_20390	647.2	371	https://v10-1.orthodb.org/?query=31765at3193	Acyclic terpene utilisation
32024at3193	Complete	CcGene_01560	617.8	521	https://v10-1.orthodb.org/?query=32024at3193	Forkhead-associated (FHA) domain
32093at3193	Complete	CcGene_09894	1081.2	521	https://v10-1.orthodb.org/?query=32093at3193	UbiB domain
32138at3193	Complete	CcGene_25993	959.0	486	https://v10-1.orthodb.org/?query=32138at3193	Prolycopene isomerase
32371at3193	Missing
32377at3193	Complete	CcGene_24032	853.2	514	https://v10-1.orthodb.org/?query=32377at3193	Regulator of MON1-CCZ1 complex, C-terminal
32563at3193	Fragmented	CcGene_29543	413.9	263	https://v10-1.orthodb.org/?query=32563at3193	Ubiquitin-like modifier-activating enzyme Atg7
32798at3193	Complete	CcGene_30678	1045.2	576	https://v10-1.orthodb.org/?query=32798at3193	Helicase, C-terminal
32854at3193	Complete	CcGene_07779	872.5	570	https://v10-1.orthodb.org/?query=32854at3193	Fungal lipase-like domain
32900at3193	Fragmented	CcGene_19868	450.0	286	https://v10-1.orthodb.org/?query=32900at3193	Tyrosyl-DNA phosphodiesterase I
33003at3193	Missing
33414at3193	Duplicated	CcGene_31961	1039.7	617	https://v10-1.orthodb.org/?query=33414at3193	Pentatricopeptide repeat
33414at3193	Duplicated	CcGene_09498	907.4	576	https://v10-1.orthodb.org/?query=33414at3193	Pentatricopeptide repeat
33439at3193	Complete	CcGene_05871	960.8	513	https://v10-1.orthodb.org/?query=33439at3193	Aminoacyl-tRNA synthetase, class II
33440at3193	Missing
33695at3193	Fragmented	CcGene_02483	458.8	280	https://v10-1.orthodb.org/?query=33695at3193	Actin family
34076at3193	Complete	CcGene_01870	824.8	519	https://v10-1.orthodb.org/?query=34076at3193	Ku, C-terminal
34144at3193	Complete	CcGene_24387	1105.7	671	https://v10-1.orthodb.org/?query=34144at3193	Conserved oligomeric Golgi complex subunit 5
34445at3193	Complete	CcGene_27631	646.4	427	https://v10-1.orthodb.org/?query=34445at3193	Tetratricopeptide repeat
34701at3193	Complete	CcGene_06603	848.7	504	https://v10-1.orthodb.org/?query=34701at3193	Pentatricopeptide repeat
34990at3193	Missing
35121at3193	Complete	CcGene_33476	987.6	556	https://v10-1.orthodb.org/?query=35121at3193	FAD/NAD(P)-binding domain
35505at3193	Complete	CcGene_03581	795.5	522	https://v10-1.orthodb.org/?query=35505at3193	Rad4 beta-hairpin domain 1
35691at3193	Complete	CcGene_11798	1171.8	581	https://v10-1.orthodb.org/?query=35691at3193	Mg-protoporphyrin IX chelatase
36014at3193	Complete	CcGene_31849	991.7	469	https://v10-1.orthodb.org/?query=36014at3193	Amine oxidase
36036at3193	Complete	CcGene_19539	1049.8	568	https://v10-1.orthodb.org/?query=36036at3193	DNA2/NAM7 helicase, AAA domain
36176at3193	Complete	CcGene_24372	855.7	472	https://v10-1.orthodb.org/?query=36176at3193	Glycoside hydrolase family 1
36488at3193	Complete	CcGene_11074	1043.3	483	https://v10-1.orthodb.org/?query=36488at3193	Elongator complex protein 3
36991at3193	Fragmented	CcGene_08434	226.5	192	https://v10-1.orthodb.org/?query=36991at3193	Rhodanese-like domain
37049at3193	Complete	CcGene_03513	663.6	367	https://v10-1.orthodb.org/?query=37049at3193	Ankyrin repeat-containing domain
37262at3193	Complete	CcGene_29424	883.4	509	https://v10-1.orthodb.org/?query=37262at3193	MoeA, C-terminal, domain IV
37298at3193	Complete	CcGene_21455	1044.6	609	https://v10-1.orthodb.org/?query=37298at3193	ATP-dependent RNA helicase DEAD-box, conserved site
37412at3193	Complete	CcGene_13831	947.0	590	https://v10-1.orthodb.org/?query=37412at3193	Actin family
37548at3193	Complete	CcGene_17442	1166.9	571	https://v10-1.orthodb.org/?query=37548at3193	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
37588at3193	Complete	CcGene_23045	894.9	484	https://v10-1.orthodb.org/?query=37588at3193	Coenzyme Q-binding protein COQ10, START domain
37755at3193	Complete	CcGene_07895	1023.9	545	https://v10-1.orthodb.org/?query=37755at3193	Transcription factor, GTP-binding domain
37839at3193	Missing
38010at3193	Complete	CcGene_15895	754.2	533	https://v10-1.orthodb.org/?query=38010at3193	Armadillo
38027at3193	Missing
38226at3193	Complete	CcGene_07081	795.8	459	https://v10-1.orthodb.org/?query=38226at3193	Proton-dependent oligopeptide transporter family
38404at3193	Fragmented	CcGene_22425	485.0	390	https://v10-1.orthodb.org/?query=38404at3193	Origin recognition complex, subunit 3
38539at3193	Complete	CcGene_25542	993.3	570	https://v10-1.orthodb.org/?query=38539at3193	Helicase, C-terminal
38669at3193	Complete	CcGene_02233	839.0	463	https://v10-1.orthodb.org/?query=38669at3193	DNA polymerase, Y-family, little finger domain
38784at3193	Missing
38883at3193	Complete	CcGene_17498	829.0	445	https://v10-1.orthodb.org/?query=38883at3193	Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain superfamily
39058at3193	Missing
39247at3193	Complete	CcGene_32581	891.3	463	https://v10-1.orthodb.org/?query=39247at3193	Starch synthase, catalytic domain
39795at3193	Complete	CcGene_26331	773.7	541	https://v10-1.orthodb.org/?query=39795at3193	Pentatricopeptide repeat
39922at3193	Missing
40093at3193	Complete	CcGene_23591	977.2	463	https://v10-1.orthodb.org/?query=40093at3193	alpha-1,2-Mannosidase
40169at3193	Complete	CcGene_06996	872.5	446	https://v10-1.orthodb.org/?query=40169at3193	alpha-1,2-Mannosidase
40197at3193	Complete	CcGene_27303	1006.4	560	https://v10-1.orthodb.org/?query=40197at3193	Helicase, C-terminal
40351at3193	Complete	CcGene_22163	785.2	453	https://v10-1.orthodb.org/?query=40351at3193	ATPase, AFG1-like
40517at3193	Complete	CcGene_16463	700.7	482	https://v10-1.orthodb.org/?query=40517at3193	UV-stimulated scaffold protein A
40592at3193	Complete	CcGene_27892	559.8	420	https://v10-1.orthodb.org/?query=40592at3193	Geranylgeranyl transferase type-2 subunit alpha
40659at3193	Complete	CcGene_14801	799.0	579	https://v10-1.orthodb.org/?query=40659at3193	RZZ complex, subunit Zw10
40669at3193	Complete	CcGene_15968	735.1	488	https://v10-1.orthodb.org/?query=40669at3193	Alpha/Beta hydrolase fold
40708at3193	Complete	CcGene_09565	903.7	469	https://v10-1.orthodb.org/?query=40708at3193	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
40803at3193	Complete	CcGene_08151	870.7	458	https://v10-1.orthodb.org/?query=40803at3193	Imidazole glycerol phosphate synthase hisHF
40809at3193	Complete	CcGene_11572	889.9	495	https://v10-1.orthodb.org/?query=40809at3193	Bacterial bifunctional deaminase-reductase, C-terminal
41007at3193	Duplicated	CcGene_08509	721.2	430	https://v10-1.orthodb.org/?query=41007at3193	Pentatricopeptide repeat
41007at3193	Duplicated	CcGene_31557	690.6	404	https://v10-1.orthodb.org/?query=41007at3193	Pentatricopeptide repeat
41334at3193	Missing
41344at3193	Missing
41601at3193	Complete	CcGene_20106	759.2	508	https://v10-1.orthodb.org/?query=41601at3193	Transglutaminase-like
41955at3193	Fragmented	CcGene_32604	570.7	340	https://v10-1.orthodb.org/?query=41955at3193	FF domain
42058at3193	Fragmented	CcGene_25922	370.9	232	https://v10-1.orthodb.org/?query=42058at3193	Zinc finger, RING-type
42242at3193	Missing
42345at3193	Duplicated	CcGene_30330	667.5	451	https://v10-1.orthodb.org/?query=42345at3193	S1 domain
42345at3193	Duplicated	CcGene_10330	588.1	451	https://v10-1.orthodb.org/?query=42345at3193	S1 domain
42368at3193	Missing
42564at3193	Complete	CcGene_04407	795.9	495	https://v10-1.orthodb.org/?query=42564at3193	Pumilio homology domain
42581at3193	Missing
42644at3193	Missing
42802at3193	Complete	CcGene_02796	876.9	584	https://v10-1.orthodb.org/?query=42802at3193	RNA recognition motif domain
42938at3193	Complete	CcGene_10855	984.5	444	https://v10-1.orthodb.org/?query=42938at3193	Methylthiotransferase, N-terminal
43116at3193	Complete	CcGene_31888	482.5	441	https://v10-1.orthodb.org/?query=43116at3193	Armadillo-type fold
43206at3193	Complete	CcGene_18571	671.8	464	https://v10-1.orthodb.org/?query=43206at3193	Pentatricopeptide repeat
43212at3193	Complete	CcGene_26554	861.6	529	https://v10-1.orthodb.org/?query=43212at3193	PPM-type phosphatase domain
43431at3193	Complete	CcGene_29270	499.5	347	https://v10-1.orthodb.org/?query=43431at3193	XPG N-terminal
43535at3193	Missing
43587at3193	Missing
43595at3193	Complete	CcGene_02921	911.8	465	https://v10-1.orthodb.org/?query=43595at3193	WD40 repeat
44042at3193	Fragmented	CcGene_03161	541.4	351	https://v10-1.orthodb.org/?query=44042at3193	GPI transamidase component PIG-T
44473at3193	Fragmented	CcGene_04427	621.5	341	https://v10-1.orthodb.org/?query=44473at3193	Dual specificity phosphatase, catalytic domain
44486at3193	Complete	CcGene_01236	554.5	412	https://v10-1.orthodb.org/?query=44486at3193	Glucose-6-phosphate dehydrogenase
44542at3193	Complete	CcGene_00306	860.9	428	https://v10-1.orthodb.org/?query=44542at3193	Glutamyl-tRNA(Gln) amidotransferase subunit B, chloroplastic/mitochondrial
44590at3193	Complete	CcGene_11130	775.2	492	https://v10-1.orthodb.org/?query=44590at3193	Muniscin C-terminal
44817at3193	Complete	CcGene_08733	652.6	360	https://v10-1.orthodb.org/?query=44817at3193	Calycin
44833at3193	Complete	CcGene_29405	922.6	534	https://v10-1.orthodb.org/?query=44833at3193	UbiB domain
45013at3193	Complete	CcGene_16907	674.1	437	https://v10-1.orthodb.org/?query=45013at3193	Protein kinase domain
45095at3193	Fragmented	CcGene_25752	668.9	341	https://v10-1.orthodb.org/?query=45095at3193	HAD superfamily
45207at3193	Complete	CcGene_26930	764.7	465	https://v10-1.orthodb.org/?query=45207at3193	Ubiquitin fusion degradation protein Ufd1-like
45227at3193	Fragmented	CcGene_22806	467.6	324	https://v10-1.orthodb.org/?query=45227at3193	Pentatricopeptide repeat
45375at3193	Complete	CcGene_09287	1052.9	665	https://v10-1.orthodb.org/?query=45375at3193	ELYS-like domain
45799at3193	Complete	CcGene_28445	909.1	463	https://v10-1.orthodb.org/?query=45799at3193	Acetyl-coenzyme A carboxyltransferase, C-terminal
45818at3193	Duplicated	CcGene_14939	720.2	480	https://v10-1.orthodb.org/?query=45818at3193	Leucine-rich repeat
